노드,Betweenness,소관위원회,Id,Label,Party,Reselection,District_Type,Gender,Role,Importance,Final_Importance
장병완,0.001321051920139,행정안전위원회,장병완,장병완,국민의당,3선,지역구,남,Representative,0.8364677546616743,0.0011050173334301628
송기헌,0.0027920287767686,행정안전위원회,송기헌,송기헌,더불어민주당,초선,지역구,남,Representative,0.3192665277817301,0.0008914013330255822
이용호,0.0042714829806429,행정안전위원회,이용호,이용호,국민의당,초선,지역구,남,Representative,0.9837359713108262,0.004202011458900407
전현희,0.0010143114214252,행정안전위원회,전현희,전현희,더불어민주당,재선,지역구,여,Representative,0.2186320857698749,0.00022176102168639805
김정우,0.0091306119901759,행정안전위원회,김정우,김정우,더불어민주당,초선,지역구,남,Representative,0.4417726916628472,0.0040336550354290734
김경협,0.0019306250027415,행정안전위원회,김경협,김경협,더불어민주당,재선,지역구,남,Representative,0.2751830860421476,0.0005312753462445356
이개호,0.0015665454018418,행정안전위원회,이개호,이개호,더불어민주당,재선,지역구,남,Representative,0.9076344805120292,0.0014218506219991901
여영국,8.78780264204652e-05,행정안전위원회,여영국,여영국,정의당,초선,지역구,남,Representative,1.4694207601469056,0.0001291297963829698
김종대,0.0020039500986174,행정안전위원회,김종대,김종대,정의당,초선,비례대표,남,Representative,1.4582975228087227,0.0029223554646460497
윤소하,0.0021988001324969,행정안전위원회,윤소하,윤소하,정의당,초선,비례대표,남,Representative,1.501385577848504,0.003301246807502225
추혜선,0.0018865869421248,행정안전위원회,추혜선,추혜선,정의당,초선,비례대표,여,Representative,1.4776255797827655,0.0027876691241677525
김종훈,0.0,행정안전위원회,김종훈,김종훈,더불어민주당,초선,지역구,남,Representative,1.5948540798459616,0.0
정동영,0.0040728719872159,행정안전위원회,정동영,정동영,국민의당,4선,지역구,남,Representative,1.1063278234248168,0.004505931600704475
변재일,0.0083985259539131,행정안전위원회,변재일,변재일,더불어민주당,4선,지역구,남,Representative,0.629493870938658,0.005286820612907543
이용주,0.0031212289757276,행정안전위원회,이용주,이용주,국민의당,초선,지역구,남,Representative,0.6566531230147329,0.0020495647545556044
이상민,0.0008397923208875,행정안전위원회,이상민,이상민,더불어민주당,4선,지역구,남,Representative,0.6302132597162741,0.0005292482560312066
엄용수,0.0027369920090516,행정안전위원회,엄용수,엄용수,자유한국당,초선,지역구,남,Representative,0.3660271027599738,0.001001813255350357
민병두,0.0029846048965863,행정안전위원회,민병두,민병두,더불어민주당,3선,지역구,남,Representative,0.4585025107011514,0.0013684488385357688
김부겸,0.0005572866167368,행정안전위원회,김부겸,김부겸,더불어민주당,4선,지역구,남,Representative,0.8571509059437675,0.0004776787284062853
김영진,0.0014368023108951,행정안전위원회,김영진,김영진,더불어민주당,초선,지역구,남,Representative,0.1323556283416291,0.00019016887266122567
박병석,0.0002715209914847,행정안전위원회,박병석,박병석,더불어민주당,5선,지역구,남,Representative,0.4701074306076837,0.00012764403566292305
추미애,0.0005613959349801,행정안전위원회,추미애,추미애,더불어민주당,5선,지역구,여,Representative,0.2576812972041676,0.00014466123277081868
진선미,0.0054407861432647,행정안전위원회,진선미,진선미,더불어민주당,재선,지역구,여,Representative,0.7038169878391717,0.003829317714829665
남인순,0.0020346322031358,행정안전위원회,남인순,남인순,더불어민주당,재선,지역구,여,Representative,0.6462902314628618,0.0013149629175064287
박범계,0.000285767524898,행정안전위원회,박범계,박범계,더불어민주당,재선,지역구,남,Representative,0.5376962952563203,0.00015365613944222289
이인영,0.0003661371180012,행정안전위원회,이인영,이인영,더불어민주당,3선,지역구,남,Representative,0.1211476890856317,4.4356665734318625e-05
박완주,0.0035159414896816,행정안전위원회,박완주,박완주,더불어민주당,재선,지역구,남,Representative,0.7029909046961353,0.0024716748886899455
조응천,0.0007689424381952,행정안전위원회,조응천,조응천,더불어민주당,초선,지역구,남,Representative,0.3625277926369529,0.00027876300478378243
전해철,0.0006189078783167,행정안전위원회,전해철,전해철,더불어민주당,재선,지역구,남,Representative,0.1604451590533877,9.930077297591765e-05
김관영,0.0072023890217966,행정안전위원회,김관영,김관영,국민의당,재선,지역구,남,Representative,1.1358758772529134,0.008181019948449966
어기구,0.0014978038348919,행정안전위원회,어기구,어기구,더불어민주당,초선,지역구,남,Representative,0.386064465691427,0.0005782488372281117
홍영표,0.0,행정안전위원회,홍영표,홍영표,더불어민주당,3선,지역구,남,Representative,0.7711565648093,0.0
송영길,0.0013902298643556,행정안전위원회,송영길,송영길,더불어민주당,4선,지역구,남,Representative,0.4968450830667373,0.0006907288724376171
박용진,0.000971155911195,행정안전위원회,박용진,박용진,더불어민주당,초선,지역구,남,Representative,0.6153148674123682,0.0005975666707336891
